date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Korea,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2021-12-07,638969.0,9.0,20150.0,393.0,197.0,184.0,42.0,0.0,0.0,3089.0,240.0,34.0,87745.0,1705.0,4270.0,1530.0,7.0,38.0,291.0,106.0,1012.0,10878.0,64.0,0.0,2.0,0.0,1489.0,16.0,668.0,0.0,10136.0,0.0,27.0,2299.0,334.0,50.0,14.0,0.0,3255.0,7.0,0.0,0.0,0.0,1164.0,79.0,1704.0,5.0,96.0,0.0,92.0,18.0,3262.0,75.0,15.0,619.0,15599.0,317.0,6324.0,0.0,0.0,254.0,670.0,889.0,0.0,0.0,29.0,543.0,507.0,128.0,389046.0,280660.0,96.0,0.0,0.0,1077.0,59019.0,8.0,0.0,0.0,4509.0,36059.0,0.0,26.0,7254.0,42.0,0.0,544.0,28.0,0.0,44.0,14.0,470938.0,0.0,5.0,4311.0,123.0,8439.0,261.0,0.0,3514.0,625.0,5565.0,112.0,804.0,15742.0,18.0,111.0,6392.0,816.0,75.0,0.0,8.0,31.0,63.0,1360.0,860.0,1707.0,0.0,0.0,401.0,112.0,1866.0,1386.0,48710.0,199.0,0.0,0.0,18.0,4965.0,133.0,141.0,86.0,0.0,37.0,95.0,0.0,0.0,588.0,40.0,1000.0,215.0,0.0,158.0,120.0,367.0,255.0,,272.0,18067.0,24.0,88.0,0.0,8.0,107.0,117733.0,,375.0,7631.0,1949.0,19.0,310.0,0.0,402.0,178.0,124.0,52.0,3218.0,191.0,19369.0,3417.0,158.0,1421.0,30546.0,20.0,0.0,1.0,4.0,3.0,22.0,0.0,91.0,0.0,42.0,5.0,1884.0,25.0,3.0,715.0,9380.0,1954.0,0.0,0.0,13147.0,22346.0,7174.0,3.0,43808.0,748.0,0.0,0.0,7412.0,9975.0,92.0,21.0,0.0,0.0,3525.0,1.0,11.0,0.0,666.0,253.0,22687.0,0.0,,19.0,9205.0,62.0,45102.0,112321.0,117916.0,237.0,147.0,0.0,0.0,543.0,13840.0,0.0,9.0,47.0,2555.0
2021-12-08,711132.0,34.0,33732.0,346.0,188.0,0.0,31.0,0.0,3.0,1881.0,410.0,21.0,86158.0,1654.0,4414.0,1210.0,0.0,41.0,277.0,127.0,1756.0,18714.0,42.0,0.0,7.0,1.0,0.0,0.0,641.0,0.0,10132.0,0.0,15.0,1652.0,0.0,0.0,14.0,401.0,3937.0,10.0,61.0,0.0,0.0,1387.0,101.0,1915.0,6.0,0.0,0.0,0.0,13.0,4751.0,78.0,15.0,576.0,19546.0,0.0,6629.0,1.0,90.0,230.0,739.0,909.0,0.0,0.0,20.0,467.0,895.0,126.0,413422.0,298908.0,81.0,0.0,5.0,1925.0,61340.0,0.0,40.0,0.0,4226.0,69601.0,0.0,34.0,5899.0,83.0,1.0,418.0,0.0,1.0,72.0,39.0,533498.0,0.0,0.0,6849.0,131.0,9419.0,264.0,0.0,3309.0,606.0,4126.0,83.0,755.0,17946.0,24.0,135.0,5180.0,798.0,108.0,0.0,10.0,33.0,32.0,1209.0,796.0,1994.0,0.0,3.0,509.0,109.0,2098.0,1093.0,57047.0,666.0,0.0,0.0,38.0,5020.0,128.0,141.0,87.0,0.0,48.0,59.0,3304.0,0.0,609.0,0.0,1091.0,196.0,0.0,145.0,206.0,398.0,0.0,,255.0,19767.0,18.0,105.0,52.0,20.0,268.0,159177.0,,419.0,5259.0,1822.0,23.0,350.0,0.0,337.0,332.0,40.0,0.0,0.0,248.0,28549.0,5286.0,163.0,1279.0,30228.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,1675.0,61.0,0.0,709.0,10724.0,1886.0,0.0,0.0,19842.0,16821.0,7100.0,16.0,0.0,757.0,236.0,31.0,3335.0,12425.0,100.0,5.0,0.0,39.0,3618.0,0.0,24.0,0.0,881.0,170.0,20874.0,7.0,,47.0,9895.0,69.0,50617.0,149410.0,119494.0,300.0,201.0,0.0,0.0,364.0,14599.0,0.0,4.0,62.0,9027.0
2021-12-09,698027.0,43.0,32457.0,222.0,177.0,457.0,14.0,0.0,0.0,2744.0,300.0,26.0,83844.0,1711.0,6068.0,1315.0,13.0,29.0,262.0,132.0,1738.0,16029.0,61.0,34.0,0.0,6.0,1737.0,36.0,649.0,538.0,8753.0,0.0,57.0,1827.0,0.0,87.0,12.0,0.0,4516.0,12.0,115.0,0.0,0.0,1771.0,95.0,1627.0,2.0,0.0,0.0,200.0,6.0,4428.0,81.0,23.0,635.0,16229.0,33.0,6985.0,5.0,32.0,258.0,942.0,803.0,0.0,0.0,50.0,554.0,1084.0,123.0,420204.0,305221.0,78.0,0.0,0.0,1733.0,56854.0,2.0,0.0,0.0,3562.0,70611.0,0.0,27.0,5513.0,28.0,0.0,475.0,0.0,0.0,69.0,14.0,513338.0,172.0,7.0,7310.0,156.0,8402.0,220.0,0.0,3228.0,510.0,4003.0,116.0,571.0,12516.0,23.0,154.0,5153.0,722.0,144.0,0.0,19.0,20.0,66.0,1212.0,793.0,1836.0,0.0,0.0,495.0,67.0,1777.0,1068.0,56462.0,486.0,0.0,0.0,35.0,5446.0,125.0,76.0,81.0,0.0,35.0,81.0,6395.0,0.0,549.0,64.0,995.0,180.0,0.0,146.0,260.0,0.0,179.0,,197.0,17478.0,30.0,0.0,0.0,12.0,0.0,137764.0,,168.0,5355.0,1876.0,25.0,313.0,0.0,319.0,527.0,133.0,101.0,3038.0,403.0,27459.0,3588.0,159.0,1032.0,29701.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,45.0,11.0,1620.0,56.0,15.0,682.0,9970.0,1687.0,0.0,0.0,22388.0,21882.0,7022.0,0.0,26412.0,744.0,0.0,66.0,3163.0,10861.0,107.0,16.0,0.0,0.0,4203.0,0.0,7.0,0.0,857.0,140.0,19696.0,5.0,,41.0,12884.0,60.0,50023.0,123774.0,127123.0,257.0,194.0,0.0,0.0,777.0,15311.0,0.0,0.0,126.0,5189.0
2021-12-10,693409.0,18.0,27097.0,352.0,210.0,168.0,25.0,54.0,8.0,3573.0,347.0,18.0,80833.0,1757.0,4314.0,1109.0,22.0,33.0,269.0,103.0,1801.0,15245.0,42.0,0.0,4.0,1.0,1746.0,10.0,511.0,0.0,7065.0,0.0,,1719.0,0.0,56.0,15.0,0.0,3085.0,7.0,0.0,170.0,0.0,0.0,120.0,1687.0,4.0,0.0,0.0,89.0,19.0,3797.0,65.0,20.0,662.0,14295.0,643.0,6599.0,0.0,25.0,372.0,623.0,822.0,0.0,13.0,33.0,588.0,835.0,157.0,403456.0,281693.0,63.0,0.0,10.0,1708.0,55140.0,0.0,0.0,0.0,3454.0,61288.0,0.0,22.0,5087.0,0.0,3.0,516.0,0.0,2.0,51.0,36.0,526894.0,0.0,4.0,6884.0,107.0,7990.0,192.0,0.0,2971.0,545.0,4097.0,95.0,585.0,20490.0,51.0,146.0,4936.0,634.0,136.0,0.0,7.0,29.0,53.0,1645.0,650.0,1563.0,610.0,3.0,577.0,68.0,1781.0,2190.0,51153.0,369.0,0.0,0.0,59.0,5058.0,92.0,75.0,88.0,0.0,38.0,,0.0,0.0,516.0,48.0,946.0,219.0,0.0,175.0,379.0,621.0,1000.0,,232.0,17716.0,22.0,160.0,0.0,18.0,1287.0,163122.0,,361.0,5413.0,1949.0,0.0,395.0,0.0,296.0,127.0,0.0,70.0,1356.0,204.0,24988.0,3742.0,163.0,931.0,30383.0,39.0,0.0,3.0,19.0,3.0,47.0,0.0,107.0,0.0,48.0,11.0,1387.0,0.0,1.0,454.0,7935.0,1323.0,0.0,23.0,19017.0,16952.0,6977.0,31.0,17095.0,754.0,123.0,18.0,3162.0,10134.0,93.0,17.0,0.0,0.0,4193.0,0.0,15.0,0.0,898.0,241.0,18561.0,0.0,,81.0,11817.0,74.0,58184.0,157502.0,113105.0,252.0,148.0,0.0,0.0,511.0,14839.0,0.0,9.0,162.0,0.0
2021-12-11,466701.0,8.0,32984.0,309.0,218.0,0.0,26.0,0.0,0.0,2445.0,290.0,26.0,77778.0,1543.0,3117.0,1117.0,0.0,40.0,177.0,72.0,1837.0,0.0,0.0,0.0,0.0,0.0,1878.0,10.0,0.0,0.0,2684.0,0.0,60.0,1073.0,0.0,0.0,16.0,0.0,5743.0,7.0,32.0,0.0,0.0,2857.0,77.0,1813.0,4.0,0.0,0.0,0.0,14.0,3860.0,73.0,12.0,428.0,12445.0,0.0,5606.0,0.0,0.0,225.0,760.0,879.0,0.0,0.0,13.0,456.0,1002.0,132.0,270546.0,169796.0,0.0,0.0,0.0,1803.0,53919.0,0.0,40.0,0.0,3542.0,0.0,166.0,23.0,4751.0,39.0,0.0,324.0,0.0,0.0,0.0,59.0,302258.0,0.0,1.0,0.0,0.0,7877.0,228.0,0.0,1681.0,250.0,4004.0,78.0,356.0,21035.0,73.0,137.0,2708.0,554.0,202.0,0.0,10.0,35.0,68.0,1898.0,805.0,1790.0,0.0,0.0,0.0,0.0,1801.0,2131.0,57989.0,0.0,0.0,994.0,83.0,4626.0,218.0,100.0,111.0,0.0,36.0,60.0,2992.0,0.0,389.0,39.0,869.0,202.0,0.0,113.0,443.0,357.0,1041.0,,194.0,16588.0,0.0,103.0,0.0,0.0,612.0,68483.0,,377.0,3477.0,1646.0,0.0,288.0,0.0,0.0,356.0,0.0,0.0,1819.0,160.0,23762.0,5373.0,158.0,0.0,29815.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,11.0,1309.0,0.0,0.0,559.0,7379.0,1480.0,0.0,0.0,17153.0,15264.0,6688.0,0.0,,762.0,0.0,0.0,0.0,0.0,88.0,10.0,0.0,0.0,4079.0,0.0,0.0,0.0,812.0,187.0,19255.0,11.0,,0.0,10606.0,78.0,52279.0,57623.0,104313.0,234.0,278.0,0.0,0.0,774.0,16141.0,0.0,7.0,235.0,9185.0
2021-12-12,426334.0,22.0,45379.0,263.0,196.0,0.0,7.0,0.0,3.0,1570.0,133.0,18.0,71937.0,1843.0,4821.0,1226.0,0.0,28.0,329.0,0.0,1454.0,0.0,0.0,0.0,0.0,0.0,1592.0,9.0,0.0,0.0,1615.0,0.0,5.0,532.0,0.0,0.0,12.0,0.0,3531.0,7.0,0.0,0.0,0.0,1577.0,100.0,2026.0,3.0,0.0,0.0,0.0,9.0,2339.0,62.0,17.0,393.0,9108.0,0.0,5989.0,0.0,0.0,178.0,267.0,863.0,1324.0,0.0,17.0,377.0,469.0,115.0,233638.0,143150.0,97.0,0.0,0.0,1124.0,43848.0,0.0,0.0,36.0,2922.0,0.0,135.0,17.0,3225.0,18.0,2.0,61.0,0.0,1.0,101.0,12.0,263116.0,0.0,5.0,0.0,0.0,7350.0,163.0,0.0,2289.0,340.0,4667.0,61.0,474.0,19212.0,40.0,135.0,3897.0,577.0,201.0,0.0,7.0,39.0,34.0,1274.0,481.0,1539.0,654.0,0.0,655.0,30.0,1444.0,898.0,44262.0,0.0,0.0,0.0,35.0,3490.0,55.0,87.0,78.0,0.0,28.0,92.0,2655.0,0.0,257.0,0.0,566.0,153.0,0.0,102.0,266.0,280.0,578.0,,242.0,13787.0,0.0,102.0,0.0,5.0,418.0,62111.0,,308.0,3622.0,2037.0,35.0,244.0,0.0,0.0,208.0,92.0,0.0,1527.0,232.0,19450.0,3879.0,166.0,1647.0,29483.0,50.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,51.0,10.0,944.0,0.0,0.0,370.0,5966.0,783.0,0.0,0.0,37875.0,11232.0,5817.0,0.0,0.0,714.0,0.0,35.0,0.0,0.0,83.0,6.0,0.0,0.0,3787.0,0.0,28.0,0.0,558.0,152.0,17956.0,7.0,,29.0,5721.0,83.0,48071.0,53378.0,118049.0,126.0,223.0,0.0,0.0,796.0,14638.0,0.0,6.0,118.0,2138.0
2021-12-13,693853.0,15.0,17081.0,138.0,210.0,0.0,0.0,0.0,0.0,3512.0,66.0,0.0,70809.0,1970.0,3261.0,518.0,26.0,0.0,385.0,74.0,1011.0,29421.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,0.0,2770.0,26.0,14.0,0.0,0.0,220.0,15.0,0.0,6103.0,0.0,0.0,49.0,0.0,1361.0,67.0,2287.0,2.0,0.0,0.0,0.0,0.0,453.0,65.0,9.0,715.0,4113.0,0.0,7799.0,0.0,0.0,147.0,131.0,0.0,73.0,0.0,10.0,317.0,866.0,125.0,402543.0,287133.0,41.0,0.0,16.0,1269.0,12064.0,0.0,0.0,0.0,1527.0,108086.0,0.0,21.0,3829.0,45.0,0.0,8.0,0.0,0.0,0.0,14.0,565469.0,192.0,2.0,16017.0,388.0,5784.0,106.0,0.0,2706.0,522.0,4683.0,55.0,800.0,12704.0,37.0,77.0,5256.0,399.0,149.0,0.0,8.0,0.0,26.0,1138.0,271.0,787.0,0.0,9.0,711.0,74.0,838.0,1384.0,35510.0,871.0,0.0,0.0,115.0,3504.0,127.0,36.0,78.0,0.0,28.0,57.0,855.0,0.0,344.0,21.0,401.0,113.0,0.0,62.0,113.0,250.0,241.0,,313.0,12760.0,36.0,81.0,0.0,9.0,0.0,191068.0,,82.0,0.0,2113.0,10.0,250.0,0.0,768.0,0.0,10.0,178.0,0.0,211.0,11377.0,2314.0,169.0,494.0,29208.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,64.0,6.0,1167.0,95.0,1.0,339.0,2916.0,681.0,0.0,0.0,13288.0,10239.0,5564.0,31.0,49802.0,747.0,348.0,0.0,0.0,23440.0,0.0,5.0,0.0,0.0,3398.0,0.0,16.0,0.0,0.0,0.0,18796.0,0.0,,127.0,4423.0,92.0,53953.0,183381.0,91489.0,0.0,211.0,0.0,0.0,0.0,15377.0,0.0,3.0,157.0,0.0
2021-12-14,636494.0,12.0,38980.0,376.0,230.0,696.0,27.0,69.0,15.0,4555.0,161.0,53.0,82112.0,2809.0,3262.0,922.0,0.0,84.0,295.0,135.0,778.0,9076.0,119.0,0.0,20.0,0.0,1891.0,18.0,684.0,1554.0,4379.0,0.0,1.0,3963.0,338.0,0.0,12.0,113.0,5240.0,6.0,89.0,0.0,0.0,959.0,82.0,1859.0,3.0,0.0,0.0,310.0,2.0,3071.0,58.0,20.0,662.0,11936.0,0.0,8314.0,0.0,24.0,308.0,588.0,1621.0,67.0,0.0,19.0,618.0,1222.0,324.0,373382.0,253803.0,64.0,0.0,0.0,2356.0,63405.0,0.0,35.0,11.0,3988.0,30823.0,0.0,43.0,5953.0,0.0,0.0,288.0,16.0,2.0,64.0,14.0,464149.0,0.0,5.0,3575.0,161.0,6984.0,190.0,0.0,2784.0,474.0,3871.0,96.0,761.0,20665.0,41.0,139.0,4402.0,556.0,331.0,0.0,8.0,79.0,36.0,1358.0,930.0,1474.0,121.0,0.0,512.0,111.0,1543.0,2865.0,53037.0,211.0,0.0,0.0,235.0,4097.0,124.0,91.0,100.0,0.0,44.0,59.0,771.0,0.0,456.0,0.0,606.0,210.0,0.0,219.0,733.0,363.0,0.0,,229.0,13493.0,10.0,76.0,0.0,7.0,1115.0,122799.0,,353.0,10867.0,2921.0,17.0,370.0,0.0,410.0,657.0,25.0,98.0,945.0,65.0,17460.0,3591.0,167.0,946.0,27910.0,129.0,0.0,0.0,7.0,1.0,1.0,0.0,255.0,0.0,65.0,2.0,1547.0,19.0,1.0,442.0,6657.0,1714.0,0.0,0.0,23857.0,16300.0,7843.0,0.0,26136.0,2545.0,235.0,87.0,9472.0,8171.0,151.0,10.0,0.0,0.0,2862.0,1.0,0.0,0.0,1250.0,317.0,21477.0,4.0,,87.0,7716.0,110.0,59077.0,113220.0,116355.0,469.0,136.0,1.0,0.0,406.0,15220.0,0.0,3.0,471.0,4872.0
2021-12-15,740099.0,5.0,47002.0,326.0,245.0,0.0,134.0,0.0,0.0,4819.0,212.0,27.0,79903.0,3423.0,2934.0,1156.0,43.0,53.0,297.0,78.0,1765.0,11851.0,35.0,10.0,0.0,3.0,1766.0,6.0,522.0,0.0,5078.0,0.0,9.0,1725.0,0.0,257.0,8.0,0.0,7181.0,18.0,47.0,0.0,0.0,1060.0,99.0,2066.0,4.0,0.0,0.0,68.0,36.0,4671.0,62.0,39.0,650.0,16738.0,2081.0,8773.0,12.0,29.0,206.0,581.0,879.0,0.0,5.0,11.0,655.0,1469.0,296.0,431516.0,295033.0,0.0,0.0,11.0,1833.0,65713.0,1.0,55.0,0.0,3278.0,51301.0,293.0,40.0,4786.0,41.0,0.0,341.0,0.0,2.0,66.0,14.0,556610.0,70.0,1.0,5506.0,153.0,7974.0,205.0,0.0,2651.0,426.0,4230.0,81.0,627.0,23190.0,25.0,159.0,4341.0,627.0,799.0,0.0,11.0,57.0,28.0,1245.0,886.0,1941.0,255.0,0.0,488.0,40.0,2230.0,5056.0,55256.0,711.0,0.0,0.0,318.0,3900.0,162.0,137.0,168.0,0.0,46.0,2748.0,5651.0,0.0,492.0,0.0,917.0,159.0,0.0,221.0,975.0,229.0,354.0,,252.0,16329.0,0.0,95.0,44.0,6.0,1424.0,160448.0,,326.0,5741.0,3534.0,20.0,301.0,0.0,343.0,0.0,4.0,78.0,1478.0,47.0,24264.0,5800.0,165.0,829.0,28011.0,125.0,0.0,1.0,10.0,0.0,0.0,0.0,88.0,0.0,88.0,11.0,1359.0,40.0,11.0,474.0,6550.0,1526.0,0.0,0.0,26389.0,17696.0,7622.0,65.0,27140.0,772.0,0.0,34.0,4044.0,11167.0,70.0,7.0,0.0,174.0,3370.0,0.0,26.0,0.0,706.0,240.0,19872.0,10.0,,92.0,8461.0,148.0,77741.0,145714.0,123171.0,315.0,209.0,0.0,0.0,355.0,15527.0,0.0,6.0,573.0,5678.0
2021-12-16,743847.0,60.0,44313.0,301.0,212.0,413.0,83.0,0.0,1.0,5301.0,180.0,43.0,95392.0,3802.0,4128.0,984.0,21.0,55.0,257.0,44.0,1596.0,0.0,30.0,0.0,31.0,0.0,1800.0,13.0,675.0,2220.0,3661.0,44.0,4.0,1443.0,0.0,279.0,7.0,0.0,7923.0,14.0,29.0,0.0,0.0,1492.0,94.0,1720.0,13.0,113.0,0.0,55.0,55.0,3765.0,72.0,36.0,632.0,11652.0,1456.0,9999.0,0.0,0.0,88.0,657.0,901.0,117.0,0.0,27.0,645.0,1642.0,542.0,428537.0,281568.0,0.0,0.0,0.0,2099.0,60866.0,7.0,0.0,0.0,3123.0,56677.0,71.0,54.0,4696.0,20.0,0.0,329.0,0.0,3.0,44.0,10.0,550558.0,0.0,10.0,5298.0,183.0,7447.0,213.0,0.0,2500.0,410.0,4141.0,83.0,878.0,26104.0,59.0,175.0,3812.0,546.0,943.0,0.0,8.0,44.0,39.0,1493.0,934.0,1912.0,425.0,0.0,648.0,41.0,1965.0,5442.0,72887.0,537.0,0.0,0.0,475.0,4262.0,97.0,83.0,167.0,0.0,40.0,36.0,2627.0,0.0,459.0,0.0,864.0,187.0,0.0,205.0,1234.0,211.0,710.0,,160.0,15369.0,32.0,79.0,0.0,9.0,1051.0,154570.0,,298.0,4520.0,3920.0,22.0,277.0,0.0,0.0,386.0,0.0,0.0,1660.0,101.0,22096.0,5137.0,169.0,812.0,28158.0,142.0,0.0,1.0,12.0,0.0,0.0,0.0,108.0,2.0,85.0,10.0,1325.0,87.0,0.0,355.0,8129.0,1355.0,0.0,0.0,24785.0,17115.0,7434.0,80.0,28900.0,758.0,0.0,0.0,4022.0,11077.0,72.0,12.0,0.0,0.0,3684.0,0.0,24.0,0.0,567.0,375.0,18100.0,0.0,,90.0,9918.0,200.0,87565.0,142012.0,114947.0,289.0,219.0,0.0,0.0,491.0,34062.0,0.0,5.0,861.0,4367.0
2021-12-17,767429.0,9.0,41570.0,296.0,299.0,0.0,112.0,0.0,8.0,5648.0,193.0,35.0,67502.0,4017.0,2929.0,755.0,24.0,52.0,191.0,55.0,1644.0,10040.0,29.0,0.0,0.0,4.0,2119.0,4.0,488.0,0.0,4363.0,0.0,9.0,1614.0,0.0,0.0,8.0,0.0,10018.0,16.0,61.0,0.0,0.0,1433.0,140.0,1803.0,17.0,0.0,0.0,110.0,34.0,3778.0,73.0,27.0,695.0,9525.0,1060.0,11194.0,1.0,0.0,252.0,715.0,910.0,53.0,1.0,18.0,603.0,1034.0,617.0,430161.0,280934.0,162.0,0.0,19.0,1990.0,58128.0,0.0,62.0,6.0,2979.0,50968.0,0.0,47.0,4761.0,32.0,4.0,254.0,0.0,0.0,23.0,3.0,606856.0,0.0,7.0,4977.0,188.0,0.0,291.0,0.0,2196.0,357.0,3595.0,79.0,720.0,28615.0,45.0,187.0,3705.0,59.0,1609.0,0.0,11.0,81.0,29.0,1702.0,841.0,1606.0,395.0,0.0,559.0,54.0,1730.0,5939.0,49013.0,349.0,0.0,0.0,536.0,4362.0,104.0,126.0,221.0,0.0,26.0,67.0,0.0,0.0,440.0,225.0,684.0,198.0,0.0,209.0,1382.0,217.0,540.0,,269.0,14616.0,24.0,49.0,0.0,0.0,1584.0,205311.0,,327.0,4689.0,4147.0,0.0,0.0,0.0,0.0,853.0,38.0,92.0,1724.0,448.0,20027.0,4644.0,164.0,743.0,27427.0,153.0,0.0,3.0,9.0,0.0,35.0,0.0,92.0,0.0,80.0,14.0,1199.0,0.0,18.0,412.0,5584.0,1278.0,0.0,95.0,20713.0,18738.0,7313.0,260.0,33359.0,715.0,0.0,38.0,4130.0,9943.0,66.0,15.0,0.0,0.0,3537.0,2.0,84.0,0.0,707.0,0.0,18141.0,7.0,,209.0,9215.0,234.0,92503.0,192610.0,105617.0,317.0,217.0,0.0,0.0,463.0,15236.0,0.0,6.0,1294.0,7510.0
2021-12-18,529600.0,11.0,28193.0,325.0,286.0,0.0,108.0,0.0,12.0,4163.0,156.0,27.0,69937.0,3862.0,2698.0,582.0,0.0,101.0,122.0,43.0,1655.0,9604.0,0.0,0.0,0.0,0.0,3174.0,14.0,0.0,0.0,2381.0,0.0,1.0,904.0,0.0,0.0,5.0,0.0,8304.0,16.0,0.0,0.0,0.0,1415.0,107.0,2016.0,43.0,0.0,0.0,0.0,45.0,3487.0,77.0,27.0,508.0,8993.0,0.0,8594.0,1.0,0.0,183.0,647.0,902.0,47.0,0.0,22.0,577.0,838.0,791.0,315088.0,183439.0,0.0,0.0,0.0,2172.0,58536.0,0.0,0.0,0.0,2784.0,0.0,0.0,48.0,4337.0,0.0,0.0,213.0,0.0,1.0,66.0,3.0,379951.0,0.0,5.0,0.0,0.0,7145.0,232.0,0.0,1361.0,182.0,7333.0,63.0,696.0,28057.0,46.0,200.0,1920.0,937.0,2169.0,0.0,12.0,51.0,40.0,1249.0,910.0,1690.0,435.0,0.0,0.0,0.0,1765.0,4477.0,46821.0,0.0,0.0,1501.0,468.0,4083.0,131.0,128.0,291.0,0.0,37.0,30.0,2750.0,0.0,304.0,47.0,702.0,163.0,0.0,230.0,0.0,170.0,2227.0,,158.0,13279.0,0.0,59.0,0.0,14.0,0.0,94253.0,,301.0,3705.0,3921.0,0.0,617.0,0.0,0.0,0.0,0.0,0.0,3559.0,91.0,19392.0,5062.0,179.0,733.0,27131.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,12.0,1015.0,0.0,19.0,271.0,4919.0,1288.0,0.0,0.0,16080.0,18208.0,6234.0,0.0,0.0,695.0,0.0,45.0,0.0,0.0,62.0,13.0,0.0,0.0,3132.0,1.0,0.0,0.0,956.0,335.0,17644.0,5.0,,186.0,7806.0,0.0,89074.0,81546.0,98337.0,356.0,161.0,0.0,0.0,386.0,15895.0,0.0,5.0,1039.0,0.0
